sample,gene,quality
KAPAEnzyme-Roche-110465_S67_L002,SDHAF2,41.66643788951282
KAPAEnzyme-Roche-110465_S67_L002,RYR1,42.683441315003215
KAPAEnzyme-Roche-110465_S67_L002,TPM1,43.1064021280356
KAPAEnzyme-Roche-110465_S67_L002,SDHC,42.482764644317896
KAPAEnzyme-Roche-110465_S67_L002,STK11,41.7783049874925
KAPAEnzyme-Roche-110465_S67_L002,MLH1,43.10127598846244
KAPAEnzyme-Roche-110465_S67_L002,MSH2,41.70949298160537
KAPAEnzyme-Roche-110465_S67_L002,APC,41.819793989428376
KAPAEnzyme-Roche-110465_S67_L002,KCNH2,41.483660244242444
KAPAEnzyme-Roche-110465_S67_L002,PCSK9,42.68913754269945
KAPAEnzyme-Roche-110465_S67_L002,GLA,42.358951811455405
KAPACovaris-Roche-GIAB_S64_L002,SMAD3,40.367934641548864
KAPACovaris-Roche-GIAB_S64_L002,DSG2,40.27723903878803
KAPACovaris-Roche-GIAB_S64_L002,SMAD4,40.67572844277712
KAPACovaris-Roche-GIAB_S64_L002,KCNQ1,40.74677524312823
KAPACovaris-Roche-GIAB_S64_L002,ACTC1,40.903179707570956
KAPACovaris-Roche-GIAB_S64_L002,SCN5A,40.440358032914055
KAPACovaris-Roche-GIAB_S64_L002,MYL2,41.21214226837455
KAPACovaris-Roche-GIAB_S64_L002,DSC2,40.602012847144714
KAPACovaris-Roche-GIAB_S64_L002,PKP2,40.52519547607324
KAPACovaris-Roche-GIAB_S64_L002,PTEN,40.8898218479152
KAPACovaris-Roche-GIAB_S64_L002,MUTYH,40.50243078575793
KAPACovaris-Roche-GIAB_S64_L002,RYR2,41.096569452834494
KAPACovaris-Roche-GIAB_S64_L002,ATP7B,40.24085326184338
KAPACovaris-Roche-GIAB_S64_L002,ACTA2,41.217737040823145
KAPACovaris-Roche-GIAB_S64_L002,FBN1,41.25808147274227
KAPACovaris-Roche-GIAB_S64_L002,NF2,41.34093873381955
KAPACovaris-Roche-GIAB_S64_L002,TNNT2,41.59545349105271
KAPACovaris-Roche-GIAB_S64_L002,MSH6,39.719700444349265
KAPACovaris-Roche-GIAB_S64_L002,TMEM43,41.306779094060566
KAPACovaris-Roche-GIAB_S64_L002,MYL3,41.534701922356625
KAPACovaris-Roche-GIAB_S64_L002,RB1,41.62580044416704
KAPACovaris-Roche-GIAB_S64_L002,TSC1,40.885897628037405
KAPACovaris-Roche-GIAB_S64_L002,MYH11,40.678586291232385
KAPACovaris-Roche-GIAB_S64_L002,BRCA1,40.38479749952174
KAPACovaris-Roche-GIAB_S64_L002,TNNI3,41.22889458606003
KAPACovaris-Roche-GIAB_S64_L002,PRKAG2,41.404429027330195
KAPACovaris-Roche-GIAB_S64_L002,CACNA1S,41.20372434075858
KAPACovaris-Roche-GIAB_S64_L002,PMS2,40.49365410122937
KAPACovaris-Roche-GIAB_S64_L002,TGFBR1,41.05699242819211
KAPACovaris-Roche-GIAB_S64_L002,BMPR1A,41.08346514570924
KAPACovaris-Roche-GIAB_S64_L002,TP53,40.94476462866982
KAPACovaris-Roche-GIAB_S64_L002,WT1,40.51355251118365
KAPACovaris-Roche-GIAB_S64_L002,LMNA,40.26250452980619
KAPACovaris-Roche-GIAB_S64_L002,MYBPC3,40.39947818010687
KAPACovaris-Roche-GIAB_S64_L002,BRCA2,39.87495729087946
KAPACovaris-Roche-GIAB_S64_L002,COL3A1,41.31131081332638
KAPACovaris-Roche-GIAB_S64_L002,TGFBR2,40.552534668555644
KAPACovaris-Roche-GIAB_S64_L002,RET,40.520535872371696
KAPACovaris-Roche-GIAB_S64_L002,SDHB,42.02686001002592
KAPACovaris-Roche-GIAB_S64_L002,MYH7,40.345694415446474
KAPACovaris-Roche-GIAB_S64_L002,DSP,40.050591529109845
KAPACovaris-Roche-GIAB_S64_L002,LDLR,40.917011212456316
KAPACovaris-Roche-GIAB_S64_L002,TSC2,40.84714313043096
KAPACovaris-Roche-GIAB_S64_L002,VHL,40.12557063171821
KAPACovaris-Roche-GIAB_S64_L002,OTC,41.80668541340094
KAPACovaris-Roche-GIAB_S64_L002,APOB,39.79677577798319
KAPACovaris-Roche-GIAB_S64_L002,MEN1,40.05614664806767
KAPACovaris-Roche-GIAB_S64_L002,SDHAF2,40.305953638813406
KAPACovaris-Roche-GIAB_S64_L002,RYR1,40.57150119555879
KAPACovaris-Roche-GIAB_S64_L002,TPM1,40.990136247883676
KAPACovaris-Roche-GIAB_S64_L002,SDHC,40.582725789600005
KAPACovaris-Roche-GIAB_S64_L002,STK11,40.9154217115101
KAPACovaris-Roche-GIAB_S64_L002,MLH1,41.11181985514086
KAPACovaris-Roche-GIAB_S64_L002,MSH2,40.78153743203823
KAPACovaris-Roche-GIAB_S64_L002,APC,39.916041219497934
KAPACovaris-Roche-GIAB_S64_L002,KCNH2,39.86684094952465
KAPACovaris-Roche-GIAB_S64_L002,PCSK9,40.77265549829833
KAPACovaris-Roche-GIAB_S64_L002,GLA,40.99407922026035
NexteraCap-Roche-GIAB_S60_L002,SMAD3,43.654033627514295
NexteraCap-Roche-GIAB_S60_L002,DSG2,42.19609420791815
NexteraCap-Roche-GIAB_S60_L002,SMAD4,41.83541176528982
NexteraCap-Roche-GIAB_S60_L002,KCNQ1,43.63603325479695
NexteraCap-Roche-GIAB_S60_L002,ACTC1,43.72130160002452
NexteraCap-Roche-GIAB_S60_L002,SCN5A,41.834803998924436
NexteraCap-Roche-GIAB_S60_L002,MYL2,44.14268280413699
NexteraCap-Roche-GIAB_S60_L002,DSC2,46.050980759035774
NexteraCap-Roche-GIAB_S60_L002,PKP2,41.654960041210046
NexteraCap-Roche-GIAB_S60_L002,PTEN,43.68021534680999
NexteraCap-Roche-GIAB_S60_L002,MUTYH,42.020492861176095
NexteraCap-Roche-GIAB_S60_L002,RYR2,42.54785435682482
NexteraCap-Roche-GIAB_S60_L002,ATP7B,41.84187858592412
NexteraCap-Roche-GIAB_S60_L002,ACTA2,43.76488614448895
NexteraCap-Roche-GIAB_S60_L002,FBN1,43.59402320447639
NexteraCap-Roche-GIAB_S60_L002,NF2,43.64723198541885
NexteraCap-Roche-GIAB_S60_L002,TNNT2,46.849464233573855
NexteraCap-Roche-GIAB_S60_L002,MSH6,41.78286302175191
NexteraCap-Roche-GIAB_S60_L002,TMEM43,43.671469179551686
NexteraCap-Roche-GIAB_S60_L002,MYL3,43.12526106440221
NexteraCap-Roche-GIAB_S60_L002,RB1,43.02102469135802
NexteraCap-Roche-GIAB_S60_L002,TSC1,41.71573111126483
NexteraCap-Roche-GIAB_S60_L002,MYH11,43.74714136318207
NexteraCap-Roche-GIAB_S60_L002,BRCA1,41.54326718933358
NexteraCap-Roche-GIAB_S60_L002,TNNI3,42.40311425725779
NexteraCap-Roche-GIAB_S60_L002,PRKAG2,41.51065016103059
NexteraCap-Roche-GIAB_S60_L002,CACNA1S,44.31960272503197
NexteraCap-Roche-GIAB_S60_L002,PMS2,42.700298090466575
NexteraCap-Roche-GIAB_S60_L002,TGFBR1,43.04831204379562
NexteraCap-Roche-GIAB_S60_L002,BMPR1A,45.69187426081544
NexteraCap-Roche-GIAB_S60_L002,TP53,44.05749424992319
NexteraCap-Roche-GIAB_S60_L002,WT1,48.75201247346826
NexteraCap-Roche-GIAB_S60_L002,LMNA,42.9984279391967
NexteraCap-Roche-GIAB_S60_L002,MYBPC3,43.98725792896713
NexteraCap-Roche-GIAB_S60_L002,BRCA2,43.39448832906348
NexteraCap-Roche-GIAB_S60_L002,COL3A1,44.696109826384735
NexteraCap-Roche-GIAB_S60_L002,TGFBR2,41.68137021479035
NexteraCap-Roche-GIAB_S60_L002,RET,43.9879685340712
NexteraCap-Roche-GIAB_S60_L002,SDHB,42.39872366712736
NexteraCap-Roche-GIAB_S60_L002,MYH7,42.72167645457634
NexteraCap-Roche-GIAB_S60_L002,DSP,42.53395281422098
NexteraCap-Roche-GIAB_S60_L002,LDLR,45.09410592334335
NexteraCap-Roche-GIAB_S60_L002,TSC2,44.069265788891194
NexteraCap-Roche-GIAB_S60_L002,VHL,50.91324179645777
NexteraCap-Roche-GIAB_S60_L002,OTC,43.2387487999833
NexteraCap-Roche-GIAB_S60_L002,APOB,41.29475942950808
NexteraCap-Roche-GIAB_S60_L002,MEN1,41.20543421489178
NexteraCap-Roche-GIAB_S60_L002,SDHAF2,43.06650453955901
NexteraCap-Roche-GIAB_S60_L002,RYR1,43.03255458514136
NexteraCap-Roche-GIAB_S60_L002,TPM1,45.939608151704924
NexteraCap-Roche-GIAB_S60_L002,SDHC,41.19506172839506
NexteraCap-Roche-GIAB_S60_L002,STK11,47.4883063937903
NexteraCap-Roche-GIAB_S60_L002,MLH1,43.40100431798905
NexteraCap-Roche-GIAB_S60_L002,MSH2,45.91121729495605
NexteraCap-Roche-GIAB_S60_L002,APC,39.98468255037936
NexteraCap-Roche-GIAB_S60_L002,KCNH2,42.670009925914925
NexteraCap-Roche-GIAB_S60_L002,PCSK9,43.881918794400384
NexteraCap-Roche-GIAB_S60_L002,GLA,42.53621553440055
NexteraCap-Agilent-110465_S31_L001,SMAD3,41.78665051890232
NexteraCap-Agilent-110465_S31_L001,DSG2,40.49352766239496
NexteraCap-Agilent-110465_S31_L001,SMAD4,41.03916360216456
NexteraCap-Agilent-110465_S31_L001,KCNQ1,42.542669005639375
NexteraCap-Agilent-110465_S31_L001,ACTC1,40.492446659866715
NexteraCap-Agilent-110465_S31_L001,SCN5A,40.4912270184868
NexteraCap-Agilent-110465_S31_L001,MYL2,42.08531570194452
NexteraCap-Agilent-110465_S31_L001,DSC2,40.903797411212445
NexteraCap-Agilent-110465_S31_L001,PKP2,41.7871483998859
NexteraCap-Agilent-110465_S31_L001,PTEN,41.051845255461394
NexteraCap-Agilent-110465_S31_L001,MUTYH,39.87966652996534
NexteraCap-Agilent-110465_S31_L001,RYR2,41.487592019160665
NexteraCap-Agilent-110465_S31_L001,ATP7B,40.654325114313124
NexteraCap-Agilent-110465_S31_L001,ACTA2,40.813705061359265
NexteraCap-Agilent-110465_S31_L001,FBN1,41.61745460839721
NexteraCap-Agilent-110465_S31_L001,NF2,41.561228729617696
NexteraCap-Agilent-110465_S31_L001,TNNT2,42.56341663178251
NexteraCap-Agilent-110465_S31_L001,MSH6,40.335440883928236
NexteraCap-Agilent-110465_S31_L001,TMEM43,42.091413886996335
NexteraCap-Agilent-110465_S31_L001,MYL3,40.545972190602654
NexteraCap-Agilent-110465_S31_L001,RB1,41.62309984799508
NexteraCap-Agilent-110465_S31_L001,TSC1,40.446177097611056
NexteraCap-Agilent-110465_S31_L001,MYH11,41.00246978199252
NexteraCap-Agilent-110465_S31_L001,BRCA1,40.456432638570455
NexteraCap-Agilent-110465_S31_L001,TNNI3,40.738844213159005
NexteraCap-Agilent-110465_S31_L001,PRKAG2,42.00152037094767
NexteraCap-Agilent-110465_S31_L001,CACNA1S,41.267887955825316
NexteraCap-Agilent-110465_S31_L001,PMS2,41.11871831186019
NexteraCap-Agilent-110465_S31_L001,TGFBR1,40.32227772567845
NexteraCap-Agilent-110465_S31_L001,BMPR1A,41.00639651113685
NexteraCap-Agilent-110465_S31_L001,TP53,41.11582687091028
NexteraCap-Agilent-110465_S31_L001,WT1,44.94356938436679
NexteraCap-Agilent-110465_S31_L001,LMNA,41.045721314741954
NexteraCap-Agilent-110465_S31_L001,MYBPC3,41.028537323900366
NexteraCap-Agilent-110465_S31_L001,BRCA2,40.58120831448283
NexteraCap-Agilent-110465_S31_L001,COL3A1,40.834235692457725
NexteraCap-Agilent-110465_S31_L001,TGFBR2,41.34444578596996
NexteraCap-Agilent-110465_S31_L001,RET,40.87702881891523
NexteraCap-Agilent-110465_S31_L001,SDHB,40.91166831021068
NexteraCap-Agilent-110465_S31_L001,MYH7,40.827807501221116
NexteraCap-Agilent-110465_S31_L001,DSP,41.19485104704178
NexteraCap-Agilent-110465_S31_L001,LDLR,40.817850859305764
NexteraCap-Agilent-110465_S31_L001,TSC2,41.364321595502254
NexteraCap-Agilent-110465_S31_L001,VHL,51.5704210326645
NexteraCap-Agilent-110465_S31_L001,OTC,41.71614470187747
NexteraCap-Agilent-110465_S31_L001,APOB,40.44292013460349
NexteraCap-Agilent-110465_S31_L001,MEN1,40.92718312289368
NexteraCap-Agilent-110465_S31_L001,SDHAF2,40.69910002991222
NexteraCap-Agilent-110465_S31_L001,RYR1,41.23413112705673
NexteraCap-Agilent-110465_S31_L001,TPM1,44.04067305361511
NexteraCap-Agilent-110465_S31_L001,SDHC,40.956813994643134
NexteraCap-Agilent-110465_S31_L001,STK11,43.454476657136425
NexteraCap-Agilent-110465_S31_L001,MLH1,40.91155901020132
NexteraCap-Agilent-110465_S31_L001,MSH2,41.5346882705675
NexteraCap-Agilent-110465_S31_L001,APC,40.248879481903096
NexteraCap-Agilent-110465_S31_L001,KCNH2,42.568918896739675
NexteraCap-Agilent-110465_S31_L001,PCSK9,42.431814249561256
NexteraCap-Agilent-110465_S31_L001,GLA,40.23583007131998
NexteraCap-IDT-GIAB_S56_L002,SMAD3,43.26919934166767
NexteraCap-IDT-GIAB_S56_L002,DSG2,41.95548710767214
NexteraCap-IDT-GIAB_S56_L002,SMAD4,43.12099092569372
NexteraCap-IDT-GIAB_S56_L002,KCNQ1,42.76017896369663
NexteraCap-IDT-GIAB_S56_L002,ACTC1,41.12122084656931
NexteraCap-IDT-GIAB_S56_L002,SCN5A,41.98768203864429
NexteraCap-IDT-GIAB_S56_L002,MYL2,44.91122866486216
NexteraCap-IDT-GIAB_S56_L002,DSC2,42.4376799910883
NexteraCap-IDT-GIAB_S56_L002,PKP2,43.320341797382106
NexteraCap-IDT-GIAB_S56_L002,PTEN,42.49350305478122
NexteraCap-IDT-GIAB_S56_L002,MUTYH,41.798859337249404
NexteraCap-IDT-GIAB_S56_L002,RYR2,42.92899980797904
NexteraCap-IDT-GIAB_S56_L002,ATP7B,42.020733622006986
NexteraCap-IDT-GIAB_S56_L002,ACTA2,42.82202937106855
NexteraCap-IDT-GIAB_S56_L002,FBN1,42.729990752757885
NexteraCap-IDT-GIAB_S56_L002,NF2,42.81527129897389
NexteraCap-IDT-GIAB_S56_L002,TNNT2,42.90190731076687
NexteraCap-IDT-GIAB_S56_L002,MSH6,42.422843849343444
NexteraCap-IDT-GIAB_S56_L002,TMEM43,43.417501592379935
NexteraCap-IDT-GIAB_S56_L002,MYL3,42.000872848198185
NexteraCap-IDT-GIAB_S56_L002,RB1,44.509154314893685
NexteraCap-IDT-GIAB_S56_L002,TSC1,42.50376270994709
NexteraCap-IDT-GIAB_S56_L002,MYH11,42.47075931358752
NexteraCap-IDT-GIAB_S56_L002,BRCA1,42.07450915336973
NexteraCap-IDT-GIAB_S56_L002,TNNI3,43.01120413936738
NexteraCap-IDT-GIAB_S56_L002,PRKAG2,43.65897792474742
NexteraCap-IDT-GIAB_S56_L002,CACNA1S,43.21199733672028
NexteraCap-IDT-GIAB_S56_L002,PMS2,42.75943801410638
NexteraCap-IDT-GIAB_S56_L002,TGFBR1,42.284559092692845
NexteraCap-IDT-GIAB_S56_L002,BMPR1A,42.619921587106596
NexteraCap-IDT-GIAB_S56_L002,TP53,43.055350022490984
NexteraCap-IDT-GIAB_S56_L002,WT1,47.08432902128666
NexteraCap-IDT-GIAB_S56_L002,LMNA,42.016528581620264
NexteraCap-IDT-GIAB_S56_L002,MYBPC3,42.15303959911161
NexteraCap-IDT-GIAB_S56_L002,BRCA2,41.61463302927096
NexteraCap-IDT-GIAB_S56_L002,COL3A1,43.47505566035068
NexteraCap-IDT-GIAB_S56_L002,TGFBR2,42.75790160596169
NexteraCap-IDT-GIAB_S56_L002,RET,43.125197708725096
NexteraCap-IDT-GIAB_S56_L002,SDHB,43.87593770020815
NexteraCap-IDT-GIAB_S56_L002,MYH7,42.32628010125166
NexteraCap-IDT-GIAB_S56_L002,DSP,42.16308431352314
NexteraCap-IDT-GIAB_S56_L002,LDLR,42.278706907993616
NexteraCap-IDT-GIAB_S56_L002,TSC2,43.08546134531546
NexteraCap-IDT-GIAB_S56_L002,VHL,46.5760965465365
NexteraCap-IDT-GIAB_S56_L002,OTC,42.458555946319386
NexteraCap-IDT-GIAB_S56_L002,APOB,41.43008962312484
NexteraCap-IDT-GIAB_S56_L002,MEN1,42.10718300986432
NexteraCap-IDT-GIAB_S56_L002,SDHAF2,42.042588336007285
NexteraCap-IDT-GIAB_S56_L002,RYR1,43.08891431872833
NexteraCap-IDT-GIAB_S56_L002,TPM1,45.511321517959026
NexteraCap-IDT-GIAB_S56_L002,SDHC,43.55639879522746
NexteraCap-IDT-GIAB_S56_L002,STK11,44.96774598127029
NexteraCap-IDT-GIAB_S56_L002,MLH1,43.1218848105851
NexteraCap-IDT-GIAB_S56_L002,MSH2,42.19411847144828
NexteraCap-IDT-GIAB_S56_L002,APC,41.55142219043414
NexteraCap-IDT-GIAB_S56_L002,KCNH2,43.448927276014686
NexteraCap-IDT-GIAB_S56_L002,PCSK9,43.81912480240041
NexteraCap-IDT-GIAB_S56_L002,GLA,43.18290799895473
Nextera-IDT-0720ME25_S14_L001,SMAD3,42.41516112630773
Nextera-IDT-0720ME25_S14_L001,DSG2,42.109261618964105
Nextera-IDT-0720ME25_S14_L001,SMAD4,43.49709655236474
Nextera-IDT-0720ME25_S14_L001,KCNQ1,44.51260356196038
Nextera-IDT-0720ME25_S14_L001,ACTC1,42.845930564427626
Nextera-IDT-0720ME25_S14_L001,SCN5A,42.360750706100724
Nextera-IDT-0720ME25_S14_L001,MYL2,44.05443242304346
Nextera-IDT-0720ME25_S14_L001,DSC2,42.89529237471843
Nextera-IDT-0720ME25_S14_L001,PKP2,42.21089283596159
Nextera-IDT-0720ME25_S14_L001,PTEN,44.218151318884495
Nextera-IDT-0720ME25_S14_L001,MUTYH,42.15970850316471
Nextera-IDT-0720ME25_S14_L001,RYR2,43.54750494583269
Nextera-IDT-0720ME25_S14_L001,ATP7B,42.30276958466344
Nextera-IDT-0720ME25_S14_L001,ACTA2,43.765777570163785
Nextera-IDT-0720ME25_S14_L001,FBN1,42.99779172781271
Nextera-IDT-0720ME25_S14_L001,NF2,43.318096049552864
Nextera-IDT-0720ME25_S14_L001,TNNT2,44.35475298697476
Nextera-IDT-0720ME25_S14_L001,MSH6,41.60693470125879
Nextera-IDT-0720ME25_S14_L001,TMEM43,45.15863528719804
Nextera-IDT-0720ME25_S14_L001,MYL3,42.359598620486
Nextera-IDT-0720ME25_S14_L001,RB1,43.4299028921599
Nextera-IDT-0720ME25_S14_L001,TSC1,42.8492965071152
Nextera-IDT-0720ME25_S14_L001,MYH11,42.68730308354538
Nextera-IDT-0720ME25_S14_L001,BRCA1,42.228079507354146
Nextera-IDT-0720ME25_S14_L001,TNNI3,44.02654598991911
Nextera-IDT-0720ME25_S14_L001,PRKAG2,43.63676039252841
Nextera-IDT-0720ME25_S14_L001,CACNA1S,43.13677786185564
Nextera-IDT-0720ME25_S14_L001,PMS2,43.02100172716915
Nextera-IDT-0720ME25_S14_L001,TGFBR1,44.090240178932746
Nextera-IDT-0720ME25_S14_L001,BMPR1A,42.71719210761146
Nextera-IDT-0720ME25_S14_L001,TP53,44.3733385909595
Nextera-IDT-0720ME25_S14_L001,WT1,43.217306258081074
Nextera-IDT-0720ME25_S14_L001,LMNA,41.97404182513874
Nextera-IDT-0720ME25_S14_L001,MYBPC3,42.749293018871384
Nextera-IDT-0720ME25_S14_L001,BRCA2,41.456746590859474
Nextera-IDT-0720ME25_S14_L001,COL3A1,43.732499738479234
Nextera-IDT-0720ME25_S14_L001,TGFBR2,42.242168186345495
Nextera-IDT-0720ME25_S14_L001,RET,42.980647190835306
Nextera-IDT-0720ME25_S14_L001,SDHB,43.58123154429584
Nextera-IDT-0720ME25_S14_L001,MYH7,42.618915559979534
Nextera-IDT-0720ME25_S14_L001,DSP,41.730870268009916
Nextera-IDT-0720ME25_S14_L001,LDLR,42.9102577904806
Nextera-IDT-0720ME25_S14_L001,TSC2,43.00859124872976
Nextera-IDT-0720ME25_S14_L001,VHL,42.67202295937021
Nextera-IDT-0720ME25_S14_L001,OTC,42.35984139064974
Nextera-IDT-0720ME25_S14_L001,APOB,41.33286479033625
Nextera-IDT-0720ME25_S14_L001,MEN1,41.273017655595986
Nextera-IDT-0720ME25_S14_L001,SDHAF2,41.51300671382324
Nextera-IDT-0720ME25_S14_L001,RYR1,43.16092661041405
Nextera-IDT-0720ME25_S14_L001,TPM1,43.502044550903165
Nextera-IDT-0720ME25_S14_L001,SDHC,42.83599777379135
Nextera-IDT-0720ME25_S14_L001,STK11,42.68393787217605
Nextera-IDT-0720ME25_S14_L001,MLH1,42.549000088831924
Nextera-IDT-0720ME25_S14_L001,MSH2,42.45712342584909
Nextera-IDT-0720ME25_S14_L001,APC,41.479863629505665
Nextera-IDT-0720ME25_S14_L001,KCNH2,42.36518679573415
Nextera-IDT-0720ME25_S14_L001,PCSK9,43.47375801536147
Nextera-IDT-0720ME25_S14_L001,GLA,42.631876432989266
AgilentQXT-IDT-GIAB_S48_L002,SMAD3,45.68368426716911
AgilentQXT-IDT-GIAB_S48_L002,DSG2,43.5740433451842
AgilentQXT-IDT-GIAB_S48_L002,SMAD4,44.53355378559442
AgilentQXT-IDT-GIAB_S48_L002,KCNQ1,46.07834923500419
AgilentQXT-IDT-GIAB_S48_L002,ACTC1,44.60682740302068
AgilentQXT-IDT-GIAB_S48_L002,SCN5A,45.42593283269679
AgilentQXT-IDT-GIAB_S48_L002,MYL2,47.985236520567085
AgilentQXT-IDT-GIAB_S48_L002,DSC2,44.1053729619628
AgilentQXT-IDT-GIAB_S48_L002,PKP2,44.5741365832953
AgilentQXT-IDT-GIAB_S48_L002,PTEN,44.40040191668043
AgilentQXT-IDT-GIAB_S48_L002,MUTYH,44.94685838380725
AgilentQXT-IDT-GIAB_S48_L002,RYR2,44.5892153495497
AgilentQXT-IDT-GIAB_S48_L002,ATP7B,44.936706037889756
AgilentQXT-IDT-GIAB_S48_L002,ACTA2,45.517903006496795
AgilentQXT-IDT-GIAB_S48_L002,FBN1,44.349790229150095
AgilentQXT-IDT-GIAB_S48_L002,NF2,45.93561143030768
AgilentQXT-IDT-GIAB_S48_L002,TNNT2,48.33631373662661
AgilentQXT-IDT-GIAB_S48_L002,MSH6,42.4008793890319
AgilentQXT-IDT-GIAB_S48_L002,TMEM43,46.81576712625343
AgilentQXT-IDT-GIAB_S48_L002,MYL3,46.45990040818976
AgilentQXT-IDT-GIAB_S48_L002,RB1,44.657586504843415
AgilentQXT-IDT-GIAB_S48_L002,TSC1,44.59479414733806
AgilentQXT-IDT-GIAB_S48_L002,MYH11,45.408030525156335
AgilentQXT-IDT-GIAB_S48_L002,BRCA1,42.91454117822428
AgilentQXT-IDT-GIAB_S48_L002,TNNI3,46.021595505104955
AgilentQXT-IDT-GIAB_S48_L002,PRKAG2,44.57274969537685
AgilentQXT-IDT-GIAB_S48_L002,CACNA1S,45.92994384959883
AgilentQXT-IDT-GIAB_S48_L002,PMS2,44.031297952550325
AgilentQXT-IDT-GIAB_S48_L002,TGFBR1,44.26052178877771
AgilentQXT-IDT-GIAB_S48_L002,BMPR1A,44.700480638674776
AgilentQXT-IDT-GIAB_S48_L002,TP53,45.47270198162655
AgilentQXT-IDT-GIAB_S48_L002,WT1,45.33044852121916
AgilentQXT-IDT-GIAB_S48_L002,LMNA,44.924399901053896
AgilentQXT-IDT-GIAB_S48_L002,MYBPC3,46.2528769442965
AgilentQXT-IDT-GIAB_S48_L002,BRCA2,42.19057420487544
AgilentQXT-IDT-GIAB_S48_L002,COL3A1,45.81880990763313
AgilentQXT-IDT-GIAB_S48_L002,TGFBR2,43.87024593946416
AgilentQXT-IDT-GIAB_S48_L002,RET,45.52361555094092
AgilentQXT-IDT-GIAB_S48_L002,SDHB,45.54826513548535
AgilentQXT-IDT-GIAB_S48_L002,MYH7,45.00863437876894
AgilentQXT-IDT-GIAB_S48_L002,DSP,43.16068402843417
AgilentQXT-IDT-GIAB_S48_L002,LDLR,45.16268875378631
AgilentQXT-IDT-GIAB_S48_L002,TSC2,46.00724157638532
AgilentQXT-IDT-GIAB_S48_L002,VHL,43.68023215579841
AgilentQXT-IDT-GIAB_S48_L002,OTC,44.17768716132685
AgilentQXT-IDT-GIAB_S48_L002,APOB,42.97273186003674
AgilentQXT-IDT-GIAB_S48_L002,MEN1,44.79654997550502
AgilentQXT-IDT-GIAB_S48_L002,SDHAF2,42.87945971342793
AgilentQXT-IDT-GIAB_S48_L002,RYR1,45.878527132786935
AgilentQXT-IDT-GIAB_S48_L002,TPM1,45.118369333757684
AgilentQXT-IDT-GIAB_S48_L002,SDHC,46.45875661852645
AgilentQXT-IDT-GIAB_S48_L002,STK11,45.728533084034076
AgilentQXT-IDT-GIAB_S48_L002,MLH1,45.519914863051156
AgilentQXT-IDT-GIAB_S48_L002,MSH2,43.66222078881042
AgilentQXT-IDT-GIAB_S48_L002,APC,42.5334616229829
AgilentQXT-IDT-GIAB_S48_L002,KCNH2,44.37924299740544
AgilentQXT-IDT-GIAB_S48_L002,PCSK9,46.11652573945612
AgilentQXT-IDT-GIAB_S48_L002,GLA,44.85153169121838
KAPAEnzyme-Twist-110465_S20_L001,SMAD3,49.629668474387515
KAPAEnzyme-Twist-110465_S20_L001,DSG2,48.51115974886444
KAPAEnzyme-Twist-110465_S20_L001,SMAD4,49.15437477994534
KAPAEnzyme-Twist-110465_S20_L001,KCNQ1,51.028053229917944
KAPAEnzyme-Twist-110465_S20_L001,ACTC1,49.488239044364875
KAPAEnzyme-Twist-110465_S20_L001,SCN5A,49.9505567883941
KAPAEnzyme-Twist-110465_S20_L001,MYL2,50.96119209218954
KAPAEnzyme-Twist-110465_S20_L001,DSC2,48.82465196158254
KAPAEnzyme-Twist-110465_S20_L001,PKP2,49.30146999581898
KAPAEnzyme-Twist-110465_S20_L001,PTEN,49.67379980557826
KAPAEnzyme-Twist-110465_S20_L001,MUTYH,49.81958187458882
KAPAEnzyme-Twist-110465_S20_L001,RYR2,49.604627083741335
KAPAEnzyme-Twist-110465_S20_L001,ATP7B,49.388337763426605
KAPAEnzyme-Twist-110465_S20_L001,ACTA2,50.505483245561486
KAPAEnzyme-Twist-110465_S20_L001,FBN1,50.24685805766933
KAPAEnzyme-Twist-110465_S20_L001,NF2,50.82957606641936
KAPAEnzyme-Twist-110465_S20_L001,TNNT2,51.4862778765092
KAPAEnzyme-Twist-110465_S20_L001,MSH6,47.52582112432691
KAPAEnzyme-Twist-110465_S20_L001,TMEM43,50.13920804113637
KAPAEnzyme-Twist-110465_S20_L001,MYL3,49.461325937750864
KAPAEnzyme-Twist-110465_S20_L001,RB1,49.231060932769694
KAPAEnzyme-Twist-110465_S20_L001,TSC1,49.839817562401635
KAPAEnzyme-Twist-110465_S20_L001,MYH11,50.70189577139588
KAPAEnzyme-Twist-110465_S20_L001,BRCA1,48.26496204986337
KAPAEnzyme-Twist-110465_S20_L001,TNNI3,50.15677328707816
KAPAEnzyme-Twist-110465_S20_L001,PRKAG2,50.35173186974203
KAPAEnzyme-Twist-110465_S20_L001,CACNA1S,51.15989019318417
KAPAEnzyme-Twist-110465_S20_L001,PMS2,49.272273742966284
KAPAEnzyme-Twist-110465_S20_L001,TGFBR1,49.80588164886864
KAPAEnzyme-Twist-110465_S20_L001,BMPR1A,49.17465054562471
KAPAEnzyme-Twist-110465_S20_L001,TP53,49.39471237922353
KAPAEnzyme-Twist-110465_S20_L001,WT1,49.50326704041675
KAPAEnzyme-Twist-110465_S20_L001,LMNA,50.29087837649816
KAPAEnzyme-Twist-110465_S20_L001,MYBPC3,50.70163432961806
KAPAEnzyme-Twist-110465_S20_L001,BRCA2,46.77310574008789
